PGR,Aggregat,Hst.,Zweckbestimmung,FKZ,BKZ,FBZ,Anschlag 2016,VE Anschlag 2016,Anschlag 2017,VE-Anschlag 2017
71.01.08,AUSG.KONSU,0709.68220-2,Zuschüsse an die Wirtschaftsförderung Bremen GmbH (WFB) -Sachkosten- ,692,700,,"3,680,000",0,"3,680,000",0
71.01.08,AUSG.KONSU,0709.68221-0,Zuschüsse an die Wirtschaftsförderung Bremen GmbH (WFB) -Personalkosten- ,692,700,,"2,574,000",0,"2,566,000",0
71.01.08,AUSG.KONSU,0709.68222-9,Technologieförderungen (WFB)  ,692,700,,0,0,0,0
71.01.08,AUSG.KONSU,0709.68223-7,Technologieförderungen (BIS)  ,692,700,,0,0,0,0
71.01.01,AUSG.KONSU,0709.68292-0,An die WFB für Gewerbeflächenverwaltung und Bestandspflege ,692,700,,0,0,0,0
71.01.08,AUSG.KONSU,0709.68655-0,EU-Programme EFRE 2007-2013 -konsumtiv-  ,692,700,,0,0,0,0
71.01.08,AUSG.KONSU,0709.68656-9,EU-Programm EFRE 2014-2020 -konsumtiv-  ,692,700,,"2,400,000","8,000,000","3,100,000","10,000,000"
71.01.08,AUSG.INVES,0709.81210-6,"Investitionen für Wirtschaftsförderung, Projektplanung u.ä. ",692,700,,0,0,0,0
71.01.08,AUSG.INVES,0709.87110-2,Inanspruchnahme aus Gewährleistungen  ,811,700,,"300,000",0,"200,000",0
71.01.08,AUSG.INVES,0709.88810-2,Sonstige Zuweisungen für Investitionen  ,692,700,,0,0,0,0
71.01.08,AUSG.INVES,0709.88855-2,EU-Programme EFRE 2007 - 2013 - investiv -  ,692,700,,0,0,0,0
71.01.08,AUSG.INVES,0709.88856-0,EU-Programme EFRE 2014-2020 -investiv-  ,692,700,,0,0,0,0
71.01.08,AUSG.INVES,0709.89122-7,Förderprogramme - BAB -  ,691,700,,"1,756,000",0,"1,764,100",0
71.01.08,AUSG.INVES,0709.89123-5,Förderprogramme - BIS -  ,691,700,,"460,000",0,"454,900",0
71.01.08,AUSG.INVES,0709.89130-8,Förderprogramme Darlehensfonds  ,691,700,,0,0,0,0
71.01.08,AUSG.INVES,0709.89131-6,Förderprogramme Wagniskapitalfonds  ,691,700,,0,0,0,0
71.01.01,AUSG.INVES,0709.89160-0,Programm T.I.M.E. - BIG -  ,692,700,,0,0,0,0
71.01.08,AUSG.INVES,0709.89170-7,GRW-Massnahmen (BAB)  ,693,700,,"5,138,000","8,000,000","7,987,000","8,000,000"
71.01.08,AUSG.INVES,0709.89180-4,GRW-Massnahmen (BIS)  ,693,700,,"5,137,000","8,000,000","7,986,000","8,000,000"
71.01.08,AUSG.INVES,0709.89210-0,Innovationsförderung Schiffbau  ,732,700,,"1,000,000",0,"1,000,000",0
71.01.08,AUSG.INVES,0709.89320-3,Zuschüsse an die Wirtschaftsförderung Bremen GmbH (WFB) -Investitionen- ,692,700,,"1,550,000",0,"1,550,000",0
71.01.08,AUSG.INVES,0709.89356-4,EU-Programme EFRE 2014-2020 -investiv-  ,692,700,,"9,913,000","15,000,000","13,092,000","20,000,000"
71.01.08,AUSG.INVES,0709.89376-9,Kosten der Kajenunterhaltung  ,692,700,,"100,000",0,"100,000",0
71.01.08,AUSG.RUECK,0709.91901-6,Zuführung an die Budgetrücklage  ,851,700,901,0,0,0,0
71.01.08,AUSG.RUECK,0709.91903-2,Zuführung an die investive Budgetrücklage  ,851,700,901,0,0,0,0
71.01.08,AUSG.RUECK,0709.91910-5,Zuführung an die Sonderrücklage EFRE 2007 - 2013 - Bescheinigungsstelle - ,851,700,901,0,0,0,0
71.01.08,AUSG.KONSU,0709.97299-5,Minderausgaben  ,883,700,,0,0,0,0
71.01.08,AUSG.VKONS,0709.98020-3,An Hst. 0700/380 75-0. Erstattung von Perso- nalausgaben für die Umsetzung des WAP ,892,700,,0,0,0,0
71.01.01,AUSG.VINVE,0709.98054-8,An andere Kapitel für EU-Programm Ziel 2 (Phase V) -investiv- ,892,700,,0,0,0,0
71.01.08,AUSG.VINVE,0709.98055-6,An Hst. 0680/380 23-6 (SUBV) für das Programm EFRE 2014-2020 -investiv- ,892,700,,0,0,0,0
71.01.08,AUSG.VINVE,0709.98056-4,An Hst. 0680/380 22-5 (SUBV) für das EU-Programm EFRE 2007 - 2013 -investiv- ,892,700,,0,0,0,0
71.01.08,AUSG.VINVE,0709.98057-2,An Hst. 0292/380 40-2 (SBW) für das EU-Programm EFRE 2007 - 2013 (investiv) ,892,700,,0,0,0,0
71.01.08,AUSG.VINVE,0709.98058-0,An Hst. 0292/380 41-0 (SBW) für das Programm EFRE 2014-2020 -investiv- ,892,700,,0,0,0,0
71.01.01,AUSG.VINVE,0709.98066-1,"An andere Kapitel für das EU-Programm ""URBAN II""  ",892,700,,0,0,0,0
71.01.08,AUSG.VKONS,0709.98082-3,An Hst. 0292/380 60-7 (SBW) für das EU-Programm EFRE 2007 - 2013 -konsumtiv- ,892,700,,0,0,0,0
71.01.08,AUSG.VKONS,0709.98083-1,An Hst. 0292/380 61-5 (SBW) für das EU-Programm EFRE 2014-2020 -konsumtiv- ,892,700,,0,0,0,0
71.01.08,AUSG.VKONS,0709.98084-0,An Hst. 0308/380 56-4 (SWAH -Arbeit-) für das EU-Programm EFRE 2007 - 2013 (konsumtiv) ,892,700,,0,0,0,0
71.01.08,AUSG.VKONS,0709.98120-0,An Hst. 0700/381 58-7. Erstattung von Perso- nalausgaben (EU-Programme/Planung) derung,892,700,,0,0,0,0
71.01.08,AUSG.VKONS,0709.98155-2,An Hst. 0680/381 23-2 (SUBV) für das Programm EFRE 2014-2020 (konsumtiv) ,892,700,,0,0,0,0
71.01.08,AUSG.VINVE,0709.98158-7,An Hst. 0292/381 41-7 (SWGV) für das Programm EFRE 2014-2020 (investiv) ,892,700,,0,0,0,0
71.01.08,AUSG.VKONS,0709.98183-8,An Hst. 0292/381 61-1 (SWGV) für das EU-Programm EFRE 2014-2020 (konsumtiv) ,892,700,,0,0,0,0
71.01.08,AUSG.VINVE,0709.98185-4,An Hst 0680/381 23-2 (SUBV) für das Programm EFRE 2014-2020 (investiv) ,892,700,,0,0,0,0
71.01.08,AUSG.VINVE,0709.98410-1,An Hst. 3709/384 10-3 für EU-Programme (investiv)  ,892,700,,0,0,0,0
71.01.08,AUSG.VKONS,0709.98411-0,"An Hst. 3709/384 11-1, Zuweisung für EU-Programme (konsumtiv) ",892,700,,0,0,0,0
71.01.01,AUSG.VINVE,0709.98454-3,An Hst. 3696/384 54-0 für EU-Programm Ziel-2 (Phase V) ,892,700,,0,0,0,0
71.01.08,AUSG.VINVE,0709.98491-8,"An Hst. 3709/384 20-0, Kostenerstattung für Wirtschaftsförderung ",892,700,,"11,788,650",0,"9,437,300",0
71.01.08,AUSG.INVES,0709.98534-5,An Hst. 6782/385 11 für Infrastrukturmaßnahmen (GRW) ,891,700,,0,0,0,0
71.01.01,AUSG.INVES,0709.98566-3,"An Hst. 6782/385 13 für das EU-Programm ""URBAN II""  ",891,700,,0,0,0,0
71.01.08,AUSG.KONSU,0709.98575-2,An Hst. 6782/385 17 für das EU-Programm EFRE 2007-2013 ,891,700,,0,0,0,0
71.01.08,AUSG.INVES,0709.98577-9,An Hst. 6782/385 21 für Maßnahmen innerhalb des EU-Programms EFRE 2007 - 2013 (inv.) ,891,700,,0,0,0,0
71.01.08,AUSG.INVES,0709.98590-6,"An Hst. 6782/385 02, Kostenerstattung für wirtschaftsfördernde Massnahmen ",891,700,,"5,000,000",0,"5,000,000",0
71.01.04,AUSG.ZINSE,0715.56412-2,BKF-Zinsen für das Projekt 9913-L Bremer Vulkan Baustein Ost ,831,700,900,"39,000",0,"29,000",0
71.01.04,AUSG.ZINSE,0715.56413-0,BKF-Zinsen für das Projekt 9909-L Huckelriede/Cambrai-Kaserne ,831,700,900,0,0,0,0
71.01.04,AUSG.ZINSE,0715.56415-7,BKF-Zinsen für das Projekt 9919-L Logistik-Zentrum GVZ ,831,700,900,"150,000",0,"111,000",0
71.01.04,AUSG.ZINSE,0715.56416-5,BKF-Zinsen für das Projekt 9916-L Bremer Vulkan Erschließung ,831,700,900,"88,000",0,"70,000",0
71.01.04,AUSG.ZINSE,0715.56418-1,BKF-Zinsen für das Projekt 0602-L Gewerbepark Hansalinie Flächenkäufe ,831,700,900,0,0,0,0
71.01.04,AUSG.ZINSE,0715.56419-0,BKF-Zinsen für das Projekt 0603-L Flächenkäufe II ,831,700,900,0,0,0,0
71.01.04,AUSG.ZINSE,0715.56432-7,Zinsen für das Projekt 0214-L Sondervermögen Überseestadt ,831,700,,0,0,0,0
71.01.04,AUSG.ZINSE,0715.56439-4,BKF-Zinsen für das Projekt 0503-L Bremer Industriepark ,831,700,900,0,0,0,0
71.01.04,AUSG.ZINSE,0715.56440-8,BKF-Zinsen für das Projekt 0502-L Universum ,831,700,900,0,0,0,0
71.01.01,AUSG.INVES,0715.73010-3,Straßenbaumaßnahmen im Technologiepark  ,692,700,,0,0,0,0
71.01.01,AUSG.INVES,0715.74032-0,Tilgung für das Projekt 0214-L Umstrukturierungsmaßnahmen Überseestadt ,831,700,,0,0,0,0
71.01.04,AUSG.INVES,0715.79010-6,Vor- und Nachlaufkosten bei Erschließungsmaßnahmen  ,692,700,,0,0,0,0
71.01.01,AUSG.INVES,0715.79034-3,BKF-Tilgung für das Projekt 9909-L Huckelriede/Cambrai-Kaserne ,831,700,900,0,0,0,0
71.01.01,AUSG.INVES,0715.79050-5,BKF-Tilgung für das Projekt 9919-L Logistikzentrum GVZ/NIedervieland ,831,700,900,0,0,0,0
71.01.01,AUSG.INVES,0715.89137-9,BKF-Tilgung für das Projekt 0208-L Ausbau der Stadthalle Bremen ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89142-5,Erschließungsmaßnahmen im Technologiepark  ,692,700,,0,0,0,0
71.01.01,AUSG.INVES,0715.89145-0,BKF-Tilgung für das Projekt 0101-L Erschließung des Gewerbegebietes Airport-Stadt ,831,700,900,0,0,0,0
71.01.01,AUSG.INVES,0715.89149-2,BKF-Tilgung für das Projekt 0502-L Universum ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89150-6,Bremer Industriepark (BIP)  ,692,700,,"16,000",0,"16,000",0
71.01.01,AUSG.INVES,0715.89152-2,BKF-Tilgung für das Projekt 0503-L Bremer Industriepark ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89153-0,Gewerbepark Hansalinie Bremen  ,691,700,,"1,500,000",0,"1,500,000",0
71.01.01,AUSG.INVES,0715.89154-9,BKF-Tilgung für das Projekt 0407-L Gewerbepark Hansalinie Arberger Marsch ,831,700,900,0,0,0,0
71.01.01,AUSG.INVES,0715.89155-7,BKF-Tilgung für das Projekt 0602-L Gewerbepark Hansalinie Flächenkäufe ,831,700,900,0,0,0,0
71.01.01,AUSG.INVES,0715.89156-5,BKF-Tilgung für das Projekt 0603-L Gewerbepark Hansalinie Flächenkäufe II ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89191-3,Science Park  ,691,700,,0,0,0,0
71.01.01,AUSG.INVES,0715.89251-0,Investitionszuschüsse für Gewerbegebiete  ,692,700,,0,0,0,0
71.01.04,AUSG.INVES,0715.89320-7,Umnutzung des Bremer Vulkan-Geländes  ,692,700,,"23,000",0,"11,000",0
71.01.04,AUSG.INVES,0715.89322-3,BKF-Tilgung für das Projekt 9913-L Bremer Vulkan Baustein Ost ,831,700,900,"545,000",0,"545,000",0
71.01.04,AUSG.INVES,0715.89323-1,BKF-Tilgung für das Projekt 9909-L Huckelriede/Cambrai-Kaserne ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89324-0,BKF-Tilgung für das Projekt 9919-L Logistikzentrum GVZ/Niedervieland ,831,700,900,"2,572,000",0,"2,572,000",0
71.01.04,AUSG.INVES,0715.89325-8,BKF-Tilgung für das Projekt 0502-L Universum ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89326-6,BKF-Tilgung für das Projekt 0503-L Bremer Industriepark ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89327-4,BKF-Tilgung für das Projekt 0602-L Gewerbepark Hansalinie Flächenkäufe ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89328-2,BKF-Tilgung für das Projekt 0603-L Gewerbepark Hansalinie Flächenkäufe II ,831,700,900,0,0,0,0
71.01.04,AUSG.INVES,0715.89329-0,Tilgung für das Projekt 0214-L Umstrukturierungsmaßnahmen Überseestadt ,831,700,,0,0,0,0
71.01.04,AUSG.INVES,0715.89330-4,BKF-Tilgung für das Projekt 9916-L Bremer Vulkan Erschließung ,831,700,900,"526,000",0,"526,000",0
71.01.07,AUSG.ZINSE,0716.56442-8,BKF-Zinsen für das Projekt 0410-L Innenstadtplafonds Bremerhaven ,831,700,900,0,0,0,0
71.01.07,AUSG.ZINSE,0716.56448-7,BKF-Zinsen für das Projekt 0002-L Innenstadtentwicklung Bremerhaven ,831,700,,0,0,0,0
71.01.07,AUSG.INVES,0716.89149-6,BKF-Tilgung für das Projekt 0002-L Innenstadtentwicklung Bremerhaven ,831,700,,0,0,0,0
71.01.07,AUSG.INVES,0716.89195-0,Modernisierung Fischereihafen  ,691,700,,0,0,0,0
71.01.01,AUSG.INVES,0716.89196-8,Schaufenster Fischereihafen  ,691,700,,0,0,0,0
71.01.07,AUSG.INVES,0716.89316-2,Zuschüsse für das Projekt Alter Hafen / Neuer Hafen ,692,700,,0,0,0,0
71.01.07,AUSG.INVES,0716.89365-0,BKF-Tilgung für das Projekt 0410-L Investitionszuschüsse an Bremerhaven ,831,700,900,0,0,0,0
71.01.01,EINN.KONSU,0717.28176-4,"Von Dritten, Erstattung von Personalausgaben  ",011,700,,0,,0,
71.01.01,AUSG.PERS,0717.42276-7,Bezüge und Nebenleistungen der Beamten und Richter  ,011,700,925,0,0,0,0
71.01.01,AUSG.PERS,0717.42876-5,Entgelte der Arbeitnehmerinnen und Arbeitnehmer  ,011,700,925,0,0,0,0
71.01.06,AUSG.KONSU,0717.68210-6,Zuschüsse an öffentliche Unternehmen  ,182,700,,"754,870",0,"754,870",0
71.01.01,AUSG.INVES,0717.89221-6,Verbundprojekt BEOS  ,691,700,,0,0,0,0
71.01.06,AUSG.INVES,0717.89225-9,Zuschüsse für die Entwicklung des Doms- hofquartiers ,692,700,,0,0,0,0
71.01.06,AUSG.INVES,0717.89265-8,Medienzentrum Stephani-Viertel  ,691,700,,0,0,0,0
71.01.06,EINN.KONSU,0754.23155-6,Vom Bund für die Förderung überregional bedeutsamer Veranstaltungen ,693,700,,0,,0,
71.01.06,EINN.KONSU,0754.28210-0,Zuschüsse für die Verbesserung der Wirtschafts- struktur ,693,700,,0,,0,
71.01.06,AUSG.KONSU,0754.63450-2,An das SV Immobilien und Technik für Bauunter- haltungsmieten der Zuwendungsempfänger ,813,700,,0,0,0,0
71.01.06,AUSG.KONSU,0754.68225-6,An die WFB für Kultur- und Sportveranstaltungen  ,692,700,,"1,100,000",0,"1,100,000",0
71.01.06,AUSG.KONSU,0754.68230-2,An die WFB für Marketingprojekte  ,692,700,,"2,500,000",0,"2,500,000",0
71.01.06,AUSG.KONSU,0754.68240-0,City- und Stadtteilinitiativen incl. BID-Gesetz  ,692,700,,"1,150,000",0,"1,150,000",0
71.01.06,AUSG.KONSU,0754.68245-0,Anlauffinanzierung Fachmessen  ,692,700,,"200,000",0,"200,000",0
71.01.06,AUSG.KONSU,0754.68250-7,An BTZ für Zwei Städte / Ein Land  ,692,700,,"380,000",0,"380,000",0
71.01.06,AUSG.KONSU,0754.68260-4,An BTZ für Auslandsmarketing  ,692,700,,"200,000",0,"200,000",0
71.01.06,AUSG.KONSU,0754.68270-1,Beteiligung an Messen  ,692,700,,"60,000",0,"60,000",0
71.01.06,AUSG.KONSU,0754.68490-9,Zuschuss aufgrund des Rennwett- und Lotteriegesetzes ,511,700,,"70,000",0,"70,000",0
71.01.06,AUSG.KONSU,0754.68622-7,Erschliessung neuer Dienstleistungsstandorte  ,692,700,,0,0,0,0
71.01.06,AUSG.KONSU,0754.68645-6,Förderung des Tourismus  ,651,700,,"200,000",0,"270,000",0
71.01.06,AUSG.KONSU,0754.68655-3,Förderung überregional bedeutsamer Veranstaltungen  ,692,700,,0,0,"100,000",0
71.01.06,AUSG.GLOMA,0754.97150-9,Globale Mehrausgaben für Bauunterhaltungsmieten der Zuwendungsempfänger ,882,700,,"20,600",0,"20,600",0
71.01.06,AUSG.KONSU,0754.97350-1,Globale Mehrausgaben für Bauunterhaltungsmieten der Zuwendungsempfänger ,882,700,,0,0,0,0
81.01.02,EINN.KONSU,0800.28152-0,"Von Dritten, Erstattung von Personalausgaben (Hafenwirtschaft/Hafeninfrastruktur) ",011,700,,"382,500",,"382,500",
81.01.02,EINN.EKONS,0800.38152-5,"Von Hst. 0801/981 20-8, Erstattung von Personal- ausgaben (Hafenwirtschaft/Hafeninfrastruktur) ",892,800,,0,,0,
81.01.03,EINN.EKONS,0800.38153-3,"Von Hst. 0801/981 53-4, Erstattung von Personal- ausgaben (Luftverkehrsbehörde) ",892,800,,0,,0,
81.01.02,AUSG.PERS,0800.42212-4,"Bezüge und Nebenleistungen der Beamtinnen, Beamten (Hafenwirtschaft/Hafeninfrastruktur) ",011,800,925,"491,580",0,"475,780",0
81.01.03,AUSG.PERS,0800.42213-2,"Bezüge und Nebenleistungen der Beamtinnen, Beamten (Luftverkehrsbehörde) ",011,800,925,"217,390",0,"213,900",0
81.01.02,AUSG.PERS,0800.42252-3,"Bezüge und Nebenleistungen der Beamtinnen, Beamten (Hafenwirtschaft/Hafeinfrastruktur) -refinanziert- ",813,800,925,"230,000",0,"230,000",0
81.01.03,AUSG.PERS,0800.42253-1,"Bezüge und Nebenleistungen der Beamtinnen, Beamten (Luftverkehrsbehörde) -refinanziert- ",011,800,925,0,0,0,0
81.01.02,AUSG.PERS,0800.42712-6,Aufwendungen für nebenamtlich und nebenberuflich Tätige (Hafenwirtschaft/Hafeninfrastruktur) ,011,800,,0,0,0,0
81.01.03,AUSG.PERS,0800.42713-4,Aufwendungen für nebenamtlich und nebenberuflich Tätige (Luftverkehrsbehörde) ,011,800,,0,0,0,0
81.01.02,AUSG.PERS,0800.42812-2,Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Hafenwirtschaft/Hafeninfrastruktur) ,011,800,925,"491,580",0,"475,780",0
81.01.03,AUSG.PERS,0800.42813-0,Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Luftverkehrsbehörde) ,011,800,925,"217,390",0,"213,900",0
81.01.02,AUSG.PERS,0800.42852-1,Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Hafenwirtschaft/Hafeinfrastruktur) -refinanziert- ,011,800,925,"70,000",0,"70,000",0
81.01.03,AUSG.PERS,0800.42853-0,Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Luftverkehrsbehörde) -refinanziert- ,011,800,925,0,0,0,0
81.01.02,AUSG.PERS,0800.44312-1,Kosten für ärztl. Untersuchungen und Verordnungen (Hafenwirtschaft/Hafeninfrastruktur) ,011,800,,0,0,0,0
81.01.03,AUSG.PERS,0800.44313-0,Kosten für ärztl. Untersuchungen und Verordnungen (Luftverkehrsbehörde) ,011,800,,0,0,0,0
81.01.02,AUSG.KONSU,0800.63452-0,Zuführung an die Anstalt für Versorgungsvorsorge (Hafenwirtschaft/Hafeinfrastruktur) -refinanziert- ,813,800,,"82,500",0,"82,500",0
81.01.03,AUSG.KONSU,0800.63453-9,Zuführung an die Anstalt für Versorgungsvorsorge (Luftverkehrsbehörde) -refinanziert- ,813,800,,0,0,0,0
81.01.02,EINN.KONSU,0801.11101-7,Verwaltungsgebühren (Hafenwirtschaft/ Hafeninfrastruktur) ,731,800,,"100,000",,"100,000",
81.01.03,EINN.KONSU,0801.11110-6,Verwaltungsgebühren (Luftverkehrsbehörde)  ,731,800,,"40,000",,"40,000",
81.01.03,EINN.KONSU,0801.11111-4,Prüfungsgebühren der Luftfahrtverwaltung  ,751,800,,"5,000",,"5,000",
81.01.02,EINN.KONSU,0801.11151-3,Verwarnungsgelder  ,731,800,,0,,0,
81.01.02,EINN.KONSU,0801.11201-3,"Geldbußen, Zwangs- und Erzwingungsgelder (Hafenwirtschaft/Hafeninfrastruktur) ",731,800,,"50,000",,"50,000",
81.01.03,EINN.KONSU,0801.11202-1,"Geldbußen, Zwangs- und Erzwingungsgelder (Luftverkehrsbehörde) ",731,800,,"1,000",,"1,000",
81.01.02,EINN.KONSU,0801.11999-9,Vermischte Verwaltungseinnahmen  ,731,800,,0,,0,
81.01.01,EINN.KONSU,0801.23216-7,Erstattungen für Hafensicherheit  ,731,800,,0,,0,
81.01.02,EINN.KONSU,0801.27223-1,"Von der EU für das Projekt ""Log All""  ",731,800,,0,,0,
81.01.02,EINN.KONSU,0801.27224-0,Von der EU für das Projekt CASSANDRA  ,732,800,,0,,0,
81.01.02,EINN.KONSU,0801.27230-4,Von der EU für das Projekt CORE  ,732,800,,0,,0,
81.01.01,EINN.KONSU,0801.28210-5,Von Projektpartnern für Kosten für Gutachten und Sachverständige ,731,800,,0,,0,
81.01.02,EINN.KONSU,0801.28220-2,Von Dritten für die Durchführung von Projekten im Häfenbereich ,731,800,,0,,0,
81.01.03,EINN.KONSU,0801.28230-0,Von Dritten für die Beteiligung an der Auditierung im Luftverkehr ,751,800,,0,,0,
81.01.02,EINN.INVES,0801.33110-6,Finanzhilfen des Bundes für Seehäfen  ,731,800,,"10,737,000",,"10,737,000",
81.01.02,EINN.INVES,0801.33401-6,Zuweisungen von Sondervermögen  ,813,800,,0,,0,
81.01.02,EINN.RUECK,0801.35901-9,Entnahme aus der Budgetrücklage  ,851,800,,0,,0,
81.01.02,EINN.RUECK,0801.35902-7,Entnahme aus der zweckgebundenen Rücklage für Folgeeffekte der Altersteilzeit ,851,800,900,0,,0,
81.01.02,EINN.RUECK,0801.35903-5,Entnahme aus der investiven Budgetrücklage  ,851,800,900,0,,0,
81.01.02,EINN.RUECK,0801.35907-8,"Entnahme aus der Sonderrücklage ""Deichschutz Bremerhaven"" ",851,800,900,0,,0,
81.01.02,EINN.RUECK,0801.35910-8,Entnahme aus der Sonderrücklage Kajen Fischerei- hafen ,851,800,900,0,,0,
81.01.01,EINN.EINVE,0801.38010-7,Von Hst. 0627/980 10-8 für Anpassung der Hoch- wasserschutzanlagen ,892,800,,0,,0,
81.01.02,EINN.EINVE,0801.38610-5,"Von Hst. 3801/986 10-1, Finanzierung OTB  ",892,800,,"11,000,000",,"32,700,000",
81.01.02,EINN.KONSU,0801.38710-1,"Von Hst. 6962/987 01, Deichbeiträge für den Deichschutz Bremerhaven ",891,800,,0,,0,
81.01.02,EINN.KONSU,0801.38910-4,"Von Hst. 6962/989 01, Deichbeiträge für den Deichschutz Bremerhaven ",891,800,,"1,325,000",,"1,325,000",
81.01.03,AUSG.PERS,0801.42711-1,Kosten für Luftfahrerprüfungen  ,731,800,925,0,0,0,0
81.01.03,AUSG.PERS,0801.42713-8,Kosten für Luftfahrerprüfungen (Luftverkehrs- behörde) ,731,800,925,"4,520",0,"4,570",0
81.01.02,AUSG.PERS,0801.44112-2,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl. (Hafenwirtschaft/Hafeninfrastruktur) ",841,800,928,"14,550",0,"14,990",0
81.01.03,AUSG.PERS,0801.44113-0,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl. (Luftverkehrsbehörde) ",841,800,928,"4,630",0,"4,770",0
81.01.02,AUSG.PERS,0801.44152-1,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl.(Hafenwirtschaft/Hafeninfrastruktur) refi. ",841,800,928,0,0,0,0
81.01.03,AUSG.PERS,0801.44153-0,"Beihilfen, soweit nicht für Versorgungsempfänger und dgl. (Luftverkehrsbehörde) -refinanziert- ",841,800,928,0,0,0,0
81.01.02,AUSG.KONSU,0801.52110-0,Deichschutz Bremerhaven  ,625,800,,"1,325,000",0,"1,325,000",0
81.01.02,AUSG.KONSU,0801.52610-1,Kosten für Gutachten und Sachverständige  ,731,800,,"19,000",0,"19,000",0
81.01.03,AUSG.KONSU,0801.52611-0,Kosten der Fluglärmkommission  ,731,800,,"1,000",0,"1,000",0
81.01.02,AUSG.KONSU,0801.52615-2,Förderung des Bereichs Logistik  ,731,800,,"20,000",0,"20,000",0
81.01.02,AUSG.KONSU,0801.52620-9,Aufbau eines Netzwerks Clean Ship  ,731,800,,"40,000",0,"20,000",0
81.01.02,AUSG.KONSU,0801.53120-2,Kosten für das EU-Projekt CASSANDRA  ,732,800,,0,0,0,0
81.01.02,AUSG.KONSU,0801.53250-0,Sonstige Kosten der Hafenverwaltung  ,731,800,,"5,000",0,"5,000",0
81.01.02,AUSG.KONSU,0801.53261-6,"An Performa Nord, Entgelte für Dienstleistungen  ",011,800,,"8,800",0,"8,800",0
81.01.02,AUSG.ZINSE,0801.56411-9,Zinsen für Projekt 9703-L Fischereihafenschleuse Bremerhaven ,831,800,900,"531,000",0,"364,000",0
81.01.02,AUSG.KONSU,0801.63411-7,Zuführung an das Sondervermögen Fischereihafen (konsumtiv)  -Sachkosten- ,813,800,,"3,500,000",0,"3,500,000",0
81.01.02,AUSG.KONSU,0801.63412-5,Zuführung an das Sondervermögen Fischereihafen (konsumtiv)  -Personalkosten- ,813,800,,"1,480,000",0,"1,480,000",0
81.01.03,AUSG.KONSU,0801.67110-1,Aufgaben der Luftaufsicht  ,751,800,,"173,000",0,"173,000",0
81.01.02,AUSG.KONSU,0801.68502-1,Mitgliedsbeiträge  ,731,800,,"50,000",0,"55,000",0
81.01.02,AUSG.KONSU,0801.68520-0,Mitgliedsbeitrag an den Weserbund e.V.  ,731,800,,"45,000",0,"45,000",0
81.01.02,AUSG.KONSU,0801.68523-4,Zuschüsse für Konferenzen und Symposien  ,731,800,,"10,000",0,"10,000",0
81.01.02,AUSG.KONSU,0801.68550-1,Förderung des Kurzstreckenseeverkehrs  ,731,800,,"15,000",0,"15,000",0
81.01.02,AUSG.KONSU,0801.68610-9,Sonstige Zuschüsse für Projekte  ,731,800,,"55,000",0,"55,000",0
81.01.02,AUSG.KONSU,0801.68630-3,Kosten für das EU-Projekt CORE  ,732,800,,"106,500",0,"106,500",0
81.01.02,AUSG.INVES,0801.79999-0,Globale Minderausgabe  ,883,800,,0,0,0,0
81.01.02,AUSG.INVES,0801.88110-6,Zuweisungen an den Bund für Anpassungsmaß- nahmen an der Mittelweser ,731,800,,"2,500,000",0,"2,500,000",0
81.01.02,AUSG.INVES,0801.88131-9,Zuweisungen an den Bund zum Ausbau des Mittelland- und Küstenkanals ,731,800,,0,0,0,0
81.01.02,AUSG.INVES,0801.88411-3,Zuführung an das Sondervermögen Fischereihafen (investiv) ,813,800,,0,0,0,"1,000,000"
81.01.01,AUSG.INVES,0801.88420-2,Anpassung der Hochwasserschutzanlagen  ,731,800,,0,0,0,0
81.01.02,AUSG.INVES,0801.88421-0,Zuführung an das SV Fischereihafen für den Offshore Terminal Bremerhaven ,813,800,,"30,000,000",0,"51,700,000",0
81.01.01,AUSG.INVES,0801.88820-8,Erneuerung von Kajen im Fischereihafen  ,731,800,,0,0,0,0
81.01.02,AUSG.INVES,0801.89112-8,Fischereihafenschleuse Bremerhaven (BKF 9703 L) ,831,800,,"3,861,000",0,"3,861,000",0
81.01.02,AUSG.INVES,0801.89181-0,Anbindung des Offshore Terminals (Luneort) (UVI)  ,692,800,,0,0,0,0
81.01.02,AUSG.INVES,0801.89310-4,Baukosten Cherbourger Straße  ,692,800,,"3,860,000",0,0,0
