Haushalt Art;Titelnr.;Titel;Gruppennr.;Gruppe;Budget Richtung;Bezeichnung;Jahr;Ansatz/Rechnung;Betrag
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Einnahmen;Mieten aus Wohnungen und ähnlichem;2016;Ansatz;7800
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Einnahmen;Ersätze für Nebenleistungen im Rahmen von Miet- und Pachtverträgen;2016;Ansatz;3000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Einnahmen;Heizungskostenrückersätze;2016;Ansatz;6000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4682.6790);2016;Ansatz;73300
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;40000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;15000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Ausgaben;Reinigungskosten;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Ausgaben;Steuern und Versicherungen;2016;Ansatz;1100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8824;Bebauter Grundbesitz - Karolinger Str. 32 - Evang.K1Ga -;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;900
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Einnahmen;Ersätze für Nebenleistungen im Rahmen von Miet- und Pachtverträgen;2016;Ansatz;1000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Einnahmen;Heizungskostenrückersätze;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4682.6790);2016;Ansatz;41700
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;5000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;2000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Ausgaben;Reinigungskosten;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Ausgaben;Steuern und Versicherungen;2016;Ansatz;700
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8825;Bebauter Grundbesitz -Martin-Luther-Weg 14 -Evang.Hort-;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Einnahmen;Versicherungsleistungen in anderen Schadensfällen;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4642.6790);2016;Ansatz;62300
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;10000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Ausgaben;Mieten und Pachten;2016;Ansatz;20100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;11000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Ausgaben;Reinigungskosten;2016;Ansatz;3000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Ausgaben;Steuern und Versicherungen;2016;Ansatz;600
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8826;Bebauter Grundbesitz - Kleinfeldstr. 16 -KiGa Geisenbrunn-;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;4500
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8827;Bebauter Grundbesitz Rathausstr. 4a -KiGa-;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4643.6790);2016;Ansatz;27600
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8827;Bebauter Grundbesitz Rathausstr. 4a -KiGa-;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;5000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8827;Bebauter Grundbesitz Rathausstr. 4a -KiGa-;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;4000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8827;Bebauter Grundbesitz Rathausstr. 4a -KiGa-;Ausgaben;Reinigungskosten;2016;Ansatz;1000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8827;Bebauter Grundbesitz Rathausstr. 4a -KiGa-;Ausgaben;Steuern und Versicherungen;2016;Ansatz;400
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8827;Bebauter Grundbesitz Rathausstr. 4a -KiGa-;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8827;Bebauter Grundbesitz Rathausstr. 4a -KiGa-;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;500
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz -Waldstr. 12 -KiGa-;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (GL 3320, 4644.6790);2016;Ansatz;72500
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz -Waldstr. 12 -KiGa-;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;40000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz -Waldstr. 12 -KiGa-;Ausgaben;Erbbauzinsen;2016;Ansatz;8200
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz -Waldstr. 12 -KiGa-;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;22000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz -Waldstr. 12 -KiGa-;Ausgaben;Reinigungskosten;2016;Ansatz;19000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz -Waldstr. 12 -KiGa-;Ausgaben;Steuern und Versicherungen;2016;Ansatz;900
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz -Waldstr. 12 -KiGa-;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz -Waldstr. 12 -KiGa-;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;1800
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8829;Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4645.6790);2016;Ansatz;68200
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8829;Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;20000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8829;Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;17000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8829;Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-;Ausgaben;Reinigungskosten;2016;Ansatz;21000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8829;Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-;Ausgaben;Steuern und Versicherungen;2016;Ansatz;900
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8829;Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8829;Bebauter Grundbesitz - Schulstr. 3 -KiGa Montessori-;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;7500
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8830;Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4647.6790);2016;Ansatz;65400
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8830;Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;7000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8830;Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;10000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8830;Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -;Ausgaben;Reinigungskosten;2016;Ansatz;1000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8830;Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -;Ausgaben;Steuern und Versicherungen;2016;Ansatz;800
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8830;Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8830;Bebauter Grundbesitz -Frauwiesenweg 4 -KiGa -;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;4100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8831;Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4602.6790);2016;Ansatz;27200
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8831;Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;5000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8831;Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;7500
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8831;Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -;Ausgaben;Reinigungskosten;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8831;Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -;Ausgaben;Steuern und Versicherungen;2016;Ansatz;800
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8831;Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;300
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8831;Bebauter Grundbesitz - Weßlinger Str. 30 -Jugendhaus -;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;300
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8832;Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -;Einnahmen;Ersätze für Nebenleistungen im Rahmen von Miet- und Pachtverträgen;2016;Ansatz;5000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8832;Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (GL 4605, 4648.6790);2016;Ansatz;102000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8832;Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;8000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8832;Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;14000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8832;Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -;Ausgaben;Reinigungskosten;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8832;Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -;Ausgaben;Steuern und Versicherungen;2016;Ansatz;2400
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8832;Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;300
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8832;Bebauter Grundbesitz - Frühlingstr. 16 - KiHa -;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8834;Bebauter Grundbesitz - Römerstr. 2;Einnahmen;Pachten;2016;Ansatz;124000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8834;Bebauter Grundbesitz - Römerstr. 2;Einnahmen;Innere Verrechnung unentg. Objektnutzung (HHST 3320.6790);2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8834;Bebauter Grundbesitz - Römerstr. 2;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;5000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8834;Bebauter Grundbesitz - Römerstr. 2;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;35000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8834;Bebauter Grundbesitz - Römerstr. 2;Ausgaben;Steuern und Versicherungen;2016;Ansatz;2300
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8835;Bebauter Grundbesitz Frauwiesenweg Haus für Kinder;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4685.6790);2016;Ansatz;108700
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8835;Bebauter Grundbesitz Frauwiesenweg Haus für Kinder;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;8000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8835;Bebauter Grundbesitz Frauwiesenweg Haus für Kinder;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;17000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8835;Bebauter Grundbesitz Frauwiesenweg Haus für Kinder;Ausgaben;Reinigungskosten;2016;Ansatz;23000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8835;Bebauter Grundbesitz Frauwiesenweg Haus für Kinder;Ausgaben;Steuern und Versicherungen;2016;Ansatz;800
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8835;Bebauter Grundbesitz Frauwiesenweg Haus für Kinder;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;100
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8835;Bebauter Grundbesitz Frauwiesenweg Haus für Kinder;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8836;Bebauter Grundbesitz - Kinderhort Arnoldus-GS;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4686.6790);2016;Ansatz;121200
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8836;Bebauter Grundbesitz - Kinderhort Arnoldus-GS;Ausgaben;Gebäude- und Grundstücksunterhaltung;2016;Ansatz;8000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8836;Bebauter Grundbesitz - Kinderhort Arnoldus-GS;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;17000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8836;Bebauter Grundbesitz - Kinderhort Arnoldus-GS;Ausgaben;Reinigungskosten;2016;Ansatz;25000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8836;Bebauter Grundbesitz - Kinderhort Arnoldus-GS;Ausgaben;Steuern und Versicherungen;2016;Ansatz;800
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8836;Bebauter Grundbesitz - Kinderhort Arnoldus-GS;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8836;Bebauter Grundbesitz - Kinderhort Arnoldus-GS;Ausgaben;Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Einnahmen;Mieten aus Wohnungen und ähnlichem;2016;Ansatz;4500
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung;2016;Ansatz;117600
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Ausgaben;Unterhaltung nichteigener Gebäude;2016;Ansatz;25000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Ausgaben;Mieten für Gebäude, Grundstücke;2016;Ansatz;196000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;10000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Ausgaben;Reinigungskosten;2016;Ansatz;28000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Ausgaben;Steuern und Versicherungen;2016;Ansatz;600
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Ausgaben;Post- und Fernmeldegebühren;2016;Ansatz;200
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Ausgaben; Innere Verrechnung Personalkosten Bauhof (7711.1691);2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8870;Bebauter Grundbesitz (fremd);Einnahmen; Innere Verrechnung unentgeltliche Objektnutzung (HHST .6790);2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8870;Bebauter Grundbesitz (fremd);Ausgaben;Unterhaltung nichteigener Gebäude;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8870;Bebauter Grundbesitz (fremd);Ausgaben;Mieten und Pachten;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8870;Bebauter Grundbesitz (fremd);Ausgaben;Gebäudebewirtschaftungskosten;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8870;Bebauter Grundbesitz (fremd);Ausgaben;Reinigungskosten;2016;Ansatz;0
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8871;Bebauter Grundbesitz (fremd) - Fortschritt - Kindergarten und Krippe -;Einnahmen;Innere Verrechnung unentgeltliche Objektnutzung (HHST 4684.6790);2016;Ansatz;59200
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8871;Bebauter Grundbesitz (fremd) - Fortschritt - Kindergarten und Krippe -;Ausgaben;Unterhaltung nichteigener Gebäude;2016;Ansatz;1000
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8871;Bebauter Grundbesitz (fremd) - Fortschritt - Kindergarten und Krippe -;Ausgaben;Mieten für Gebäude, Grundstücke;2016;Ansatz;59200
Verwaltungshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8871;Bebauter Grundbesitz (fremd) - Fortschritt - Kindergarten und Krippe -;Ausgaben;Interne Verechnung Personalkosten Bauhof (7711,1691);2016;Ansatz;0
