Kapitel,Bezeichnung,TGr.,Bezeichnung,Titel,FZ,Zweckbestimmung,Ansatz 2016 in EUR,Ansatz 2017 in EUR,Ansatz 2018 in EUR
07080,"Frauenförderung, Gleichstellung, Familie",65,Förderung von Frauen und Familie,63365,291,Zuweisungen an Landkreise und kreisfreie Städte,1116000,1125000,1125000
07080,"Frauenförderung, Gleichstellung, Familie",65,Förderung von Frauen und Familie,67165,291,Erstattungen an Inland,,0,0
07080,"Frauenförderung, Gleichstellung, Familie",65,Förderung von Frauen und Familie,68165,291,Zuschüsse an natürliche Personen,300000,300000,300000
07080,"Frauenförderung, Gleichstellung, Familie",65,Förderung von Frauen und Familie,68365,291,Zuschüsse für laufende Zwecke an private Unternehmen,0,0,0
07080,"Frauenförderung, Gleichstellung, Familie",65,Förderung von Frauen und Familie,68465,291,Zuschüsse an freie Träger,1290100,1449400,1449400
07080,"Frauenförderung, Gleichstellung, Familie",65,Förderung von Frauen und Familie,68565,291,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,0,70000,70000
07080,"Frauenförderung, Gleichstellung, Familie",65,Förderung von Frauen und Familie,68665,291,Sonstige Zuschüsse für laufende Zwecke,0,0,0
07080,"Frauenförderung, Gleichstellung, Familie",70,Schwangerschaftsberatungsstellen/Schwangerschaftskonfliktberatungsstellen,63370,291,Zuweisungen an Landkreise und kreisfreie Städte,153300,169000,169000
07080,"Frauenförderung, Gleichstellung, Familie",70,Schwangerschaftsberatungsstellen/Schwangerschaftskonfliktberatungsstellen,68470,291,Zuschüsse an freie Träger für laufende Zwecke,3926600,4329500,4329500
07080,"Frauenförderung, Gleichstellung, Familie",80,"Aktionsplan für Akzeptanz von geschlechtlicher und sexueller Vielfalt, für Selbstbestimmung und gegen Homo- und Transphobie in Brandenburg",63380,291,Zuweisungen an Gemeinden und Gemeindeverbände für laufende Zwecke,,0,0
07080,"Frauenförderung, Gleichstellung, Familie",80,"Aktionsplan für Akzeptanz von geschlechtlicher und sexueller Vielfalt, für Selbstbestimmung und gegen Homo- und Transphobie in Brandenburg",68480,291,Zuschüsse an freie Träger für laufende Zwecke,,180000,70000
07080,"Frauenförderung, Gleichstellung, Familie",90,Gleichstellungspolitisches Rahmenprogramm,63390,291,Zuweisungen an Gemeinden und Gemeindeverbände,0,0,0
07080,"Frauenförderung, Gleichstellung, Familie",90,Gleichstellungspolitisches Rahmenprogramm,67190,291,Erstattungen an Inland,0,0,0
07080,"Frauenförderung, Gleichstellung, Familie",90,Gleichstellungspolitisches Rahmenprogramm,68490,291,Zuschüsse für laufende Zwecke an soziale oder ähnliche Einrichtungen,115000,115000,115000
07080,"Frauenförderung, Gleichstellung, Familie",90,Gleichstellungspolitisches Rahmenprogramm,68590,291,Zuschüsse für laufende Zwecke an öffentliche Einrichtungen,0,0,0
07080,"Frauenförderung, Gleichstellung, Familie",90,Gleichstellungspolitisches Rahmenprogramm,68690,291,Sonstige Zuschüsse für laufende Zwecke,0,0,0
07080,"Frauenförderung, Gleichstellung, Familie",95,Schuldnerberatungsstellen im Rahmen der Insolvenzordnung,63395,291,Zuweisungen an Gemeinden und Gemeindeverbände für laufende Zwecke,0,0,0
07080,"Frauenförderung, Gleichstellung, Familie",95,Schuldnerberatungsstellen im Rahmen der Insolvenzordnung,68495,291,Zuschüsse an freie Träger für laufende Zwecke,1665900,1680200,1646700
07080,"Frauenförderung, Gleichstellung, Familie",65,Förderung von Frauen und Familie,89365,291,Zuschüsse für Investitionen an Sonstige,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,11110,313,"Gebühren, sonstige Entgelte",1015300,1015300,1015300
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,11120,313,Gebühren für die Erteilung von Erlaubnissen,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,11210,313,"Geldstrafen, Geldbußen und Zwangsgelder (einschließlich der damit zusammenhängenden Gerichts- und Verwaltungskosten)",365300,365300,365300
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,11910,313,Sonstige Verwaltungseinnahmen,2600,2600,2600
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),11160,313,Gebühren und sonstige Entgelte,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),11260,313,Geldstrafen und Geldbußen (einschließlich der damit zusammenhängenden Gerichts- und Verwaltungskosten),10000,10000,10000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),11170,313,Gebühren und sonstige Entgelte,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),11270,313,Geldstrafen und Geldbußen (einschließlich der damit zusammenhängenden Gerichts- und Verwaltungskosten),10000,10000,10000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),11980,011,Sonstige Verwaltungseinnahmen,,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,27210,313,Zuschüsse der Europäischen Kommission,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",90,"Forschungsprojekt im Rahmen eines Forschungsverbundes zum Thema ""Einflussfaktoren auf das Unfallgeschehen im Jugendalter"" (SIRA)",28290,314,Sonstige Zuschüsse aus dem Inland,,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,42210,313,"Bezüge und Nebenleistungen der Beamtinnen und Beamten, Richterinnen und Richter",3650800,3783400,3681400
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,42220,313,"Unterhaltszuschüsse der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst (und Unterhaltsbeihilfen an Verwaltungspraktikantinnen, Verwaltungspraktikanten und Auszubildende)",0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,42221,313,"Unterhaltszuschüsse der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst (und Unterhaltsbeihilfen an Verwaltungspraktikantinnen, -praktikanten und -lehrlingen)",0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,42225,313,Bezüge aus weggefallenen Planstellen (Personalüberhang),0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,42720,313,Entgelte für Aushilfen,3200,3300,3300
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,42810,313,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,9859600,9704500,9625300
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,42825,313,Entgelte aus weggefallenen Stellen (Personalüberhang),0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,45310,313,"Trennungsgeld oder -entschädigung, Umzugskostenvergütungen",1200,1200,1200
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),42260,313,"Bezüge und Nebenleistungen der Beamtinnen und Beamten, Richterinnen und Richter",0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",79,Planstellen und Stellen mit kw-Vermerk,42279,313,Planstellen mit kw-Vermerk (Beamtinnen und Beamte),0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",79,Planstellen und Stellen mit kw-Vermerk,42879,313,Stellen mit kw-Vermerk (Arbeitnehmerinnen und Arbeitnehmer),0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),42280,313,"Bezüge und Nebenleistungen der Beamtinnen und Beamten, Richterinnen und Richter",927000,1630900,2227700
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),42880,313,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,1160900,1340300,1454600
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",90,"Forschungsprojekt im Rahmen eines Forschungsverbundes zum Thema ""Einflussfaktoren auf das Unfallgeschehen im Jugendalter"" (SIRA)",42790,314,Beschäftigungsentgelte und Aufwendungen für nebenamtlich und nebenberuflich Tätige,,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,51110,313,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",116900,136100,136100
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,51120,313,"Brief- und Paketgebühren, sonstige Fernmeldegebühren",124600,112500,112500
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,51410,313,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",70000,60000,60000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,51725,313,Betriebs- und Nebenkosten im Rahmen des Vermieter-Mieter-Modells,397700,428100,452700
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,51820,313,"Mieten und Pachten für Geräte, Maschinen und Fahrzeuge",11800,10900,10900
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,51825,313,Mietzahlungen an den BLB,616400,616700,616700
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,51830,313,Leasing von Dienstkraftfahrzeugen,40000,40000,40000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,52510,313,"Aus- und Fortbildung, Lehr- und Lernmittel",49800,49100,49100
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,52610,313,"Sachverständige, Gerichtskosten und ähnliche Ausgaben",32300,62000,62000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,52710,313,Reisekostenvergütungen für Dienstreisen,143600,112500,112500
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,53110,313,Veröffentlichungen und Dokumentation,11300,11300,11300
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,53910,313,Sonstige Verwaltungsausgaben,,1000,1000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,54610,313,Sonstiges,1700,1700,51700
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,54615,012,Inanspruchnahme der IT-Infrastruktur des ZIT-BB,601200,872000,852300
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,54710,313,Nicht aufteilbare sächliche Verwaltungsausgaben,16000,7800,7800
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,54720,313,Ersatzvornahmen nach § 19 Verwaltungsvollstreckungsgesetz für das Land Brandenburg,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),51160,313,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",25000,25000,25000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),51460,313,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",11800,11800,11800
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),51860,313,Leasing von Dienstkraftfahrzeugen,3000,3000,3000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),52560,313,"Aus- und Fortbildung, Lehr- und Lernmittel",30000,30000,30000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),52660,313,"Sachverständige, Gerichts- und ähnliche Kosten",35000,35000,35000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),52760,313,Reisekostenvergütungen für Dienstreisen,10000,10000,10000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),54760,313,Nicht aufteilbare sächliche Verwaltungsausgaben,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),51170,313,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",15000,15000,15000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),51470,313,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",5900,5900,5900
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),51870,313,Leasing von Dienstkraftfahrzeugen,2600,2600,2600
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),52570,313,"Aus- und Fortbildung, Lehr- und Lernmittel",20000,20000,20000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),52670,313,"Sachverständige, Gerichts- und ähnliche Kosten",175000,125000,125000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),52770,313,Reisekostenvergütungen für Dienstreisen,6500,6500,6500
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",70,Marktüberwachung nach dem Energieverbrauchskennzeichnungsgesetz (EnVKG),54770,313,Nicht aufteilbare sächliche Verwaltungsausgaben,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),51180,011,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",20000,31800,32600
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),51480,011,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",74300,111600,137000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),51880,011,Leasing von Dienstkraftfahrzeugen,39000,66000,79200
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),52580,011,Aus- und Fortbildung,8900,16600,21400
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),52680,011,"Sachverständige, Gerichts- und ähnliche Kosten",0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),52780,011,Reisekostenvergütungen für Dienstreisen,18300,26800,30500
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",90,"Forschungsprojekt im Rahmen eines Forschungsverbundes zum Thema ""Einflussfaktoren auf das Unfallgeschehen im Jugendalter"" (SIRA)",52790,314,Dienstreisen,,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",99,Kosten der Datenverarbeitung,51199,313,"Geräte, Ausstattungs- und Ausrüstungsgegenstände sowie Entgelte für Kommunikation",108500,108100,108100
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",99,Kosten der Datenverarbeitung,51899,313,Mieten,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",99,Kosten der Datenverarbeitung,52599,313,"Aus- und Fortbildung, Lehr- und Lernmittel",10800,10500,10500
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",99,Kosten der Datenverarbeitung,53899,313,Sonstige Dienstleistungen und Gestattungen,151000,151000,151000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,63310,313,Erstattung von Verwaltungsgebühren an die unteren Bauaufsichtsbehörden im Erlaubnisverfahren nach der Brandenburgischen Bauordnung,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,81110,313,Erwerb von Dienstkraftfahrzeugen,0,0,0
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",,,81210,313,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen im Inland",28000,60000,165000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",60,Marktüberwachung nach dem Energieverbrauchsrelevante-Produkte-Gesetz (EVPG),81260,313,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen, sonstigen Gebrauchsgegenständen",190000,140000,140000
07130,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit",80,Überbetrieblicher arbeitsmedizinischer und sicherheitstechnischer Dienst der Landesverwaltung Brandenburg (Kompetenzzentrum für Sicherheit und Gesundheit),81180,011,Erwerb von Dienstkraftfahrzeugen,,0,0
