Einzelplan;EPL-Bezeichnung;Kapitel;Kap_Bezeichnung;Haushaltsstelle;Zweckbestimmung;Ansatz für 2017  (EUR);Ansatz für 2018  (EUR);E/A;TGr-Titel;TGR_Kurzbezeichnung;Funktion;Funktionenplan.Kurzbezeichnung;Aufgabenschlüssel;Aufgabenschlüssel.Kurzbezeichnung
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-686 76;Zuschüsse an Sonstige;317.000;265.000;A;1;Zuschüsse für Projekte der Bildungsplanung;129;Sonstige schulische Aufgaben;0740 0390;Sonstige Maßnahmen (u.a. Beihilfen und Per-
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-686 77;Zuschüsse für Sonstige;0;0;A;1;Wissenschaftliche Begleitung für Inklusion;129;Sonstige schulische Aufgaben;0740 0390;Sonstige Maßnahmen (u.a. Beihilfen und Per-
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-686 80;Zuschüsse an die Koordinierungsstelle ganztägiges bilden;45.000;20.000;A;1;Koordinierungsstelle ganztägiges bilden;129;Sonstige schulische Aufgaben;0720 0990;Sonstige Maßnahmen (u.a. Versuche und
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-686 81;Zuschüsse für Sonstige;40.000;40.000;A;1;Expertengremium Arbeitszeitanalyse;129;Sonstige schulische Aufgaben;0740 0390;Sonstige Maßnahmen (u.a. Beihilfen und Per-
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-686 97;Zuschüsse an Sonstige;0;0;A;1;Förderg. d. außerschulischen Berufsbildung;153;Sonstige Weiterbildung (ohne Förderung f. Teiln.);0720 0510;Kursfinanzierung und übrige laufende
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-687 01;Zuschüsse für laufende Zwecke im Ausland;0;0;A;0;;144;Förderung für Weiterbildungsteilnehmende;0720 0520;Förderung von Investitionen in Aus-
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-687 62;Zuschüsse für laufende Zwecke im Ausland;0;0;A;1;Pflege kultureller Beziehungen zum Ausland;024;Auslandsschulwesen u. kulturel-;0740 0390;Sonstige Maßnahmen (u.a. Beihilfen und Per-
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-883 72;Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände;0;0;A;1;Investitionsprogramm Bund für Ganztagsschulen;129;Sonstige schulische Aufgaben;0720 0210;Sachaufwendungen und Investitionen im
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-883 79;Zuweisungen für Investitionen an Gemeinden und Gemeindeverbände;30.000.000;30.000.000;A;1;"Investitionsprogramm ""Inklusion an Schulen""";129;Sonstige schulische Aufgaben;0720 0210;Sachaufwendungen und Investitionen im
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-893 67;Zuschüsse für Investitionen an Sonstige im Inland zur Errichtung und Ausstattung von Ausbildungszentren;3.000.000;3.000.000;A;1;Förderg. d. außerschulischen Berufsbildung;153;Sonstige Weiterbildung (ohne Förderung f. Teiln.);0720 0520;Förderung von Investitionen in Aus-
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-893 78;Zuschüsse für Investitionen an Sonstige im Inland;113.000;113.000;A;1;Entwicklungszusammenarbeit und humanitäre Hilfe in;129;Sonstige schulische Aufgaben;0740 0390;Sonstige Maßnahmen (u.a. Beihilfen und Per-
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-893 79;Zuschüsse für Investitionen an Sonstige im Inland;0;0;A;1;"Investitionsprogramm ""Inklusion an Schulen""";129;Sonstige schulische Aufgaben;0720 0210;Sachaufwendungen und Investitionen im
07;Kultusministerium;0702;Allgemeine Bewilligungen;0702-981 75;Abführungen an 06 08 - 381 77;0;0;A;1;Zuschüsse für Projekte der Bildungsplanung;891;Haushaltstechnische Verrechnungen;0740 0390;Sonstige Maßnahmen (u.a. Beihilfen und Per-
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-111 01;Gebühren, sonstige Entgelte;50.000;50.000;E;0;;111;Unterrichtsverwaltung;0720 0420;Personal in Studienseminaren
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-111 12;Auslagen für die Prüfung von Schulbüchern;0;0;E;0;;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-111 65;Einnahmen aus Gebühren für Zertifizierungsprüfungen;0;0;E;1;;127;Öffentliche berufliche Schulen;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-111 74;Einnahmen aus Gebühren für die Anerkennung ausländischer Lehramtsabschlüsse;0;0;E;1;Projekte im Bereich der Schulentwicklung und Bildu;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-111 75;Einnahmen aus Gebühren für Prüfungen zum Erwerb der fachbezogenen Hochschulzugangsberechtigung;0;0;E;1;;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-111 77;Einnahmen aus Gebühren für die Anerkennung ausländischer Lehramtsabschlüsse;0;0;E;1;;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-119 01;Sonstige Verwaltungseinnahmen;7.000;7.000;E;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-119 34;Einnahmen aus dem Verkauf von Medienkatalogen und Kontextmaterialien;0;0;E;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-119 62;Sonstige Verwaltungseinnahmen;0;0;E;1;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0430;Sachausgaben und Investitionen in Studienseminaren
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-119 63;Sonstige Verwaltungseinnahmen;0;0;E;1;Lehrplanarbeiten;144;Förderung für Weiterbildungsteilnehmende;0720 0990;Sonstige Maßnahmen (u.a. Versuche und
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-119 66;Sonstige Verwaltungseinnahmen;0;0;E;1;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-119 67;Sonstige Verwaltungseinnahmen;0;0;E;1;Fort- und Weiterbildungsmaßnahmen im;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-119 73;Sonstige Verwaltungseinnahmen;0;0;E;1;;129;Sonstige schulische Aufgaben;0720 0990;Sonstige Maßnahmen (u.a. Versuche und
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-119 74;Sonstige Verwaltungseinnahmen;0;0;E;1;Projekte im Bereich der Schulentwicklung und Bildu;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-132 99;Erlöse aus dem Verkauf von DV-Geräten;0;0;E;1;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-231 67;Sonstige Zuweisungen vom Bund;0;0;E;1;Fort- und Weiterbildungsmaßnahmen im;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-231 68;Zuweisungen des Bundes zur Durchführung von Lehrgängen für ausländische Lehrkräfte;0;0;E;1;;144;Förderung für Weiterbildungsteilnehmende;0720 0430;Sachausgaben und Investitionen in Studienseminaren
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-231 74;Sonstige Zuweisungen vom Bund;0;0;E;1;Projekte im Bereich der Schulentwicklung und Bildu;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-272 74;Sonstige Zuschüsse von der EU;0;0;E;1;Projekte im Bereich der Schulentwicklung und Bildu;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-281 11;Erstattung von Versorgungszuschlägen durch Dritte;0;0;E;0;;111;Unterrichtsverwaltung;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-282 63;Zuschüsse Dritter;0;0;E;1;Lehrplanarbeiten;144;Förderung für Weiterbildungsteilnehmende;0720 0990;Sonstige Maßnahmen (u.a. Versuche und
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-381 74;Zuführungen von Fremdkapiteln;0;0;E;1;Projekte im Bereich der Schulentwicklung und Bildu;891;Haushaltstechnische Verrechnungen;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-412 63;Aufwendungen für ehrenamtlich Tätige;10.000;10.000;A;1;Lehrplanarbeiten;144;Förderung für Weiterbildungsteilnehmende;0720 0990;Sonstige Maßnahmen (u.a. Versuche und
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-422 01;Bezüge und Nebenleistungen der Beamtinnen, Beamten, Richterinnen und Richter;11.135.000;11.346.000;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-422 19;Altersteilzeitzuschläge;0;0;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 39;Beschäftigungsentgelte für Ersatzkräfte für Landesbedienstete im Mutterschutz;0;0;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 65;Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige;0;0;A;1;Ausgaben im Rahmen von Zertifizierungsprüfungen;127;Öffentliche berufliche Schulen;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 66;Entschädigungen für nebenamtlich und nebenberuflich Tätige;47.000;47.000;A;1;Weiterbildung von Lehrkräften in Hochschul-;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 67;Entschädigungen für nebenamtlich und nebenberuflich Tätige;668.000;683.000;A;1;Fort- und Weiterbildungsmaßnahmen im;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 68;Entschädigungen für nebenamtlich und nebenberuflich Tätige;6.000;6.000;A;1;Durchführung Lehrgänge f. ausländische Lehrkräfte;144;Förderung für Weiterbildungsteilnehmende;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 73;"Beschäftigungsentgelte; Aufwendungen für nebenamtlich und nebenberuflich Tätige";0;0;A;1;Niedersächsischer Bildungsserver (NiBiS);129;Sonstige schulische Aufgaben;0720 0990;Sonstige Maßnahmen (u.a. Versuche und
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 74;Entschädigungen für nebenamtlich und nebenberuflich Tätige;0;0;A;1;Projekte im Bereich der Schulentwicklung und Bildu;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 75;Entschädigungen für nebenamtliche und nebenberufliche Prüferinnen und Prüfer sowie Hilfskräfte;46.000;46.000;A;1;Prüfung für den Erwerb der Hochschulzu-;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 76;Entschädigung für nebenamtlich und nebenberuflich Tätige;0;0;A;1;Qualifizierung von Leitungspersonal in Schulen;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-427 77;Entschädigungen für nebenamtliche und nebenberufliche Prüferinnen und Prüfer sowie Hilfskräfte;8.000;8.000;A;1;Durchführung von Eignungsprüfungen;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-428 01;Entgelte der Arbeitnehmerinnen und Arbeitnehmer (Beschäftigte);0;0;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-428 62;Entgelte der Arbeitnehmerinnnen und Arbeitnehmer;0;0;A;1;Verwaltungsausgaben f. regionale Lehrerfortbildung;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-428 67;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;23.000;25.000;A;1;Fort- und Weiterbildungsmaßnahmen im;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-428 75;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;0;0;A;1;Prüfung für den Erwerb der Hochschulzu-;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-428 76;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;0;0;A;1;Qualifizierung von Leitungspersonal in Schulen;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-428 77;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;0;0;A;1;Durchführung von Eignungsprüfungen;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-429 73;Nicht aufteilbare Personalausgaben;5.000;5.000;A;1;Niedersächsischer Bildungsserver (NiBiS);129;Sonstige schulische Aufgaben;0720 0990;Sonstige Maßnahmen (u.a. Versuche und
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-429 74;Nicht aufteilbare Personalausgaben;0;0;A;1;Projekte im Bereich der Schulentwicklung und Bildu;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-453 01;Trennungsgeld oder -entschädigung, Umzugskostenvergütungen;40.000;40.000;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-511 01;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;220.000;220.000;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-511 11;Ersatz und Ergänzung der Geräte für Fachaufgaben;10.000;10.000;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-511 75;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;10.000;10.000;A;1;Prüfung für den Erwerb der Hochschulzu-;129;Sonstige schulische Aufgaben;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-511 76;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;0;0;A;1;Qualifizierung von Leitungspersonal in Schulen;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-511 98;Unterhaltung, Ersatz und Ergänzung der Geräte sowie der sonstigen Gegenstände;0;0;A;1;Kosten Informations- u. Kommunikationstechnik;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-511 99;Unterhaltung, Ersatz und Ergänzung der Geräte sowie der sonstigen Gegenstände;45.000;55.000;A;1;Kosten Informations- u. Kommunikationstechnik;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-514 01;Haltung von Dienstfahrzeugen und dgl.;10.000;10.000;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-517 01;Bewirtschaftung der Grundstücke, Gebäude und Räume;140.000;140.000;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-518 01;Mieten und Pachten für Grundstücke, Gebäude und Räume;91.000;91.000;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-518 02;Mieten und Pachten für Maschinen, Geräte und Fahrzeuge;70.000;70.000;A;0;;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
07;Kultusministerium;0703;Nds. Landesinstitut für schul. Qualitätsentwickl.;0703-518 98;Mieten und Pachten für Hard- und Software an IT.N;0;0;A;1;Kosten Informations- u. Kommunikationstechnik;155;Fort- und Weiterbildung der Lehrkräfte;0720 0440;Aus-, Fort- u. Weiterbildung, Medienpädagogik, NLQ
